mahalle_id,mahalle_adi,ilce_id,ilce_adi,il_id,il_adi
68601,SELAMET KÖYÜ, ÖRNEK MEVKİİ MEVKİİ,1796,GÜNEYSU,53,RİZE
98773,SELAMET KÖYÜ, TOPÇULAR MEVKİİ,1796,GÜNEYSU,53,RİZE
68604,SELAMET KÖYÜ, TUĞLA MEVKİ MEVKİİ,1796,GÜNEYSU,53,RİZE
68605,TEPEBAŞI KÖYÜ,1796,GÜNEYSU,53,RİZE
61415,ULUCAMİİ MAHALLESİ,1796,GÜNEYSU,53,RİZE
68606,YARIMADA KÖYÜ,1796,GÜNEYSU,53,RİZE
68607,YENİCAMİ KÖYÜ,1796,GÜNEYSU,53,RİZE
68609,YENİCAMİ KÖYÜ, ESENTEPE MEVKİİ,1796,GÜNEYSU,53,RİZE
68608,YENİCAMİ KÖYÜ, MERKEZ MEVKİİ,1796,GÜNEYSU,53,RİZE
68610,YENİKÖY KÖYÜ,1796,GÜNEYSU,53,RİZE
68611,YEŞİLKÖY KÖYÜ,1796,GÜNEYSU,53,RİZE
126439,YEŞİLKÖY KÖYÜ, OMEREVA MEVKİİ,1796,GÜNEYSU,53,RİZE
68612,YEŞİLYURT KÖYÜ,1796,GÜNEYSU,53,RİZE
68615,YUKARIİSLAHİYE KÖYÜ,1796,GÜNEYSU,53,RİZE
68617,YUKARIİSLAHİYE KÖYÜ, DEREBAŞI MEVKİİ,1796,GÜNEYSU,53,RİZE
68618,YUKARIİSLAHİYE KÖYÜ, ESENTEPE  MEVKİİ,1796,GÜNEYSU,53,RİZE
68616,YUKARIİSLAHİYE KÖYÜ, KÜÇÜKDERE MEVKİİ,1796,GÜNEYSU,53,RİZE
68613,YÜKSEKKÖY KÖYÜ,1796,GÜNEYSU,53,RİZE
68739,AKBUCAK KÖYÜ,1569,PAZAR,53,RİZE
68740,AKMESCİT KÖYÜ,1569,PAZAR,53,RİZE
68743,AKTAŞ KÖYÜ, ÇİÇEKÖREN MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68741,AKTAŞ KÖYÜ, İNCE MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68742,AKTAŞ KÖYÜ, SOĞUKSU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68744,AKTEPE KÖYÜ,1569,PAZAR,53,RİZE
68749,ALÇILI KÖYÜ, BADİALVA MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68746,ALÇILI KÖYÜ, DERE MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68748,ALÇILI KÖYÜ, MERKEZ CAMİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68745,ALÇILI KÖYÜ, OKUL MEVKİİ MEVKİİ,1569,PAZAR,53,RİZE
68747,ALÇILI KÖYÜ, TUNA MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68751,BALIKÇI KÖYÜ, DUMİNA MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68753,BALIKÇI KÖYÜ, LİMAN MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68750,BALIKÇI KÖYÜ, MERKEZ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68752,BALIKÇI KÖYÜ, SAHİL MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68758,BAŞKÖY KÖYÜ,1569,PAZAR,53,RİZE
68756,BAŞKÖY KÖYÜ, GEÇİTLER MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68754,BAŞKÖY KÖYÜ, KANLI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68757,BAŞKÖY KÖYÜ, SAPANCA MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68755,BAŞKÖY KÖYÜ, TUTOĞLU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
61461,BEYAZTAŞ MAHALLESİ,1569,PAZAR,53,RİZE
68759,BOĞAZLI KÖYÜ,1569,PAZAR,53,RİZE
68762,BUCAK KÖYÜ, CAMİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68760,BUCAK KÖYÜ, DERE MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68764,BUCAK KÖYÜ, OCAOZON MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68763,BUCAK KÖYÜ, TASU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68761,BUCAK KÖYÜ, YUKARI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
61462,CUMHURİYET MAHALLESİ,1569,PAZAR,53,RİZE
68765,DAĞDİBİ KÖYÜ,1569,PAZAR,53,RİZE
68766,DARILI KÖYÜ,1569,PAZAR,53,RİZE
68767,DEREBAŞI KÖYÜ,1569,PAZAR,53,RİZE
68768,DERİNSU KÖYÜ, HOÇOTİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68769,DERİNSU KÖYÜ, MERKEZ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68770,DERNEK KÖYÜ,1569,PAZAR,53,RİZE
68771,ELMALIK KÖYÜ,1569,PAZAR,53,RİZE
61469,GAZİ MAHALLESİ,1569,PAZAR,53,RİZE
68776,GÜNEY KÖYÜ, BÜYÜK CAMİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68775,GÜNEY KÖYÜ, KÜÇÜK CAMİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68772,GÜNEY KÖYÜ, OKUL MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68773,GÜNEY KÖYÜ, PEHLİVANLAR MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68774,GÜNEY KÖYÜ, YENİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
61463,GÜZELYALI MAHALLESİ,1569,PAZAR,53,RİZE
68787,HAMİDİYE KÖYÜ, ALIM YERİ VE OKUMUŞLAR MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68779,HAMİDİYE KÖYÜ, ANAYOL GÜNEY KISMI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68780,HAMİDİYE KÖYÜ, ARIÇAY-OFÇAY FABRİKASI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68784,HAMİDİYE KÖYÜ, DOSAN ÇAY FABRİKASI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
139740,HAMİDİYE KÖYÜ, HAMİDİYE MÜCAVİR MEVKİİ,1569,PAZAR,53,RİZE
68781,HAMİDİYE KÖYÜ, HUZURKENT SİTE VE ANADOLU LİSESİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68786,HAMİDİYE KÖYÜ, KOÇOĞLU VE ÇEBİLER MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68777,HAMİDİYE KÖYÜ, MERKEZ CAMİ ESKİ PAZARYOLU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68788,HAMİDİYE KÖYÜ, ORTA MAH. YOLU VE İSLAMOĞLU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68789,HAMİDİYE KÖYÜ, ORTA MAH.YOLU VE AYTEMİZLER MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68778,HAMİDİYE KÖYÜ, SAĞLIK OCAĞI  YOLU VE ÇEVRESİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68783,HAMİDİYE KÖYÜ, SAHİL CAMİ MEVKİ (MÜCAVİR) MEVKİİ,1569,PAZAR,53,RİZE
68782,HAMİDİYE KÖYÜ, SHELL PETROL KARŞISI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68785,HAMİDİYE KÖYÜ, YARBAŞI VE KIZILHANLAR MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68792,HANDAĞI KÖYÜ, AYGÜNEŞ-YILDIZ-ALTUN MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68794,HANDAĞI KÖYÜ, BABUÇOĞLU-DEVRİŞOĞLU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68793,HANDAĞI KÖYÜ, BİLALOĞLU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68796,HANDAĞI KÖYÜ, CEVHERLER MEVKİİ,1569,PAZAR,53,RİZE
68790,HANDAĞI KÖYÜ, HUKANOĞLU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68791,HANDAĞI KÖYÜ, KESİMAL MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68795,HANDAĞI KÖYÜ, YILDIZLAR MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68797,HASKÖY KÖYÜ,1569,PAZAR,53,RİZE
68798,HİSARLI KÖYÜ, BİLİCİLER MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68799,HİSARLI KÖYÜ, BİRİNCİLER MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68800,HİSARLI KÖYÜ, RADAR MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68801,IRMAK KÖYÜ,1569,PAZAR,53,RİZE
68802,IRMAKYENİKÖY KÖYÜ,1569,PAZAR,53,RİZE
61464,İKİZTEPE MAHALLESİ,1569,PAZAR,53,RİZE
68803,KAYAĞANTAŞ KÖYÜ,1569,PAZAR,53,RİZE
68804,KESİKKÖPRÜ KÖYÜ,1569,PAZAR,53,RİZE
61465,KİRAZLIK MAHALLESİ,1569,PAZAR,53,RİZE
183772,KOCAKÖPRÜ MAHALLESİ,1569,PAZAR,53,RİZE
68812,KUZAYCA KÖYÜ, ANA YOL ALTI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68814,KUZAYCA KÖYÜ, OMOHALE VE MEZRALAR MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68815,KUZAYCA KÖYÜ, PİYASTONİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68813,KUZAYCA KÖYÜ, TAPSİHON YOL ÜSTÜ VE KÖYİÇİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68818,MERDİVENLİ KÖYÜ,1569,PAZAR,53,RİZE
68817,MERDİVENLİ KÖYÜ, BALABAN MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68816,MERDİVENLİ KÖYÜ, TEPE MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
183774,OCAK MAHALLESİ,1569,PAZAR,53,RİZE
68884,ORTAIRMAK KÖYÜ,1569,PAZAR,53,RİZE
68824,ORTAYOL KÖYÜ, CAMİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68822,ORTAYOL KÖYÜ, DERE MEVKİİ MEVKİİ,1569,PAZAR,53,RİZE
68821,ORTAYOL KÖYÜ, HARVAT MEVKİİ MEVKİİ,1569,PAZAR,53,RİZE
68820,ORTAYOL KÖYÜ, HAŞIOĞLU MEVKİİ MEVKİİ,1569,PAZAR,53,RİZE
68826,ORTAYOL KÖYÜ, HOPA MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68825,ORTAYOL KÖYÜ, PAŞAKİNALAR MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68823,ORTAYOL KÖYÜ, PİRİMOĞLU MEVKİİ,1569,PAZAR,53,RİZE
68829,ÖRNEK KÖYÜ, AVCILAR MEVKİİ MEVKİİ,1569,PAZAR,53,RİZE
68827,ÖRNEK KÖYÜ, OKUL VE CAMİ MEVKİİ MEVKİİ,1569,PAZAR,53,RİZE
68828,ÖRNEK KÖYÜ, SARIŞI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68830,PAPATYA KÖYÜ,1569,PAZAR,53,RİZE
61466,PAZAR MAHALLESİ,1569,PAZAR,53,RİZE
68835,SAHİLKÖY KÖYÜ, AŞAĞI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68831,SAHİLKÖY KÖYÜ, BAŞ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68833,SAHİLKÖY KÖYÜ, KASAPOĞLU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68832,SAHİLKÖY KÖYÜ, MEMOĞLU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
99149,SAHİLKÖY KÖYÜ, SAHİLKÖY MÜCAVİR MEVKİİ,1569,PAZAR,53,RİZE
68834,SAHİLKÖY KÖYÜ, SEYDİOĞLU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68836,SESSİZDERE KÖYÜ,1569,PAZAR,53,RİZE
68837,SİVRİKALE KÖYÜ,1569,PAZAR,53,RİZE
68842,SİVRİTEPE KÖYÜ,1569,PAZAR,53,RİZE
68840,SİVRİTEPE KÖYÜ, CAMİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68841,SİVRİTEPE KÖYÜ, KARŞI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68839,SİVRİTEPE KÖYÜ, ORTA MEVKİİ MEVKİİ,1569,PAZAR,53,RİZE
68838,SİVRİTEPE KÖYÜ, SIRT MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
61460,SOĞUKSU MAHALLESİ,1569,PAZAR,53,RİZE
68845,SUBAŞI KÖYÜ,1569,PAZAR,53,RİZE
68844,SUBAŞI KÖYÜ, HABERAL MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68843,SUBAŞI KÖYÜ, Y.KARŞI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68847,SUÇATI KÖYÜ, DIŞKAPI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68848,SUÇATI KÖYÜ, HAZİNE MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68846,SUÇATI KÖYÜ, İSKELE MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68849,SUÇATI KÖYÜ, SEMTET MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68850,SUÇATI KÖYÜ, SIRT MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68851,SULAK KÖYÜ,1569,PAZAR,53,RİZE
68853,ŞEHİTLİK KÖYÜ, ALT MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68854,ŞEHİTLİK KÖYÜ, CAMİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68852,ŞEHİTLİK KÖYÜ, DÜZLER MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68856,ŞEHİTLİK KÖYÜ, ŞENTEPE MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68855,ŞEHİTLİK KÖYÜ, ÜST MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68857,ŞENDERE KÖYÜ,1569,PAZAR,53,RİZE
68858,ŞENTEPE KÖYÜ,1569,PAZAR,53,RİZE
68862,TEKTAŞ KÖYÜ, KORKMAZLAR MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68860,TEKTAŞ KÖYÜ, KÖSOĞLU VE KOLSUZOĞLU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68861,TEKTAŞ KÖYÜ, ŞABANOĞLU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68859,TEKTAŞ KÖYÜ, YENİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68863,TOPLUCA KÖYÜ,1569,PAZAR,53,RİZE
68864,TÜTÜNCÜLER KÖYÜ,1569,PAZAR,53,RİZE
68868,UĞRAK KÖYÜ, CİHANLI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68865,UĞRAK KÖYÜ, DERE MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68867,UĞRAK KÖYÜ, KOÇANLI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68866,UĞRAK KÖYÜ, MORÇUT MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68869,YAVUZ KÖYÜ,1569,PAZAR,53,RİZE
68872,YEMİŞLİ KÖYÜ, CAMİ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68870,YEMİŞLİ KÖYÜ, KALE MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68874,YEMİŞLİ KÖYÜ, KARŞI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68871,YEMİŞLİ KÖYÜ, OKUL MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68875,YEMİŞLİ KÖYÜ, ORTA MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68873,YEMİŞLİ KÖYÜ, SIRT MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68876,YEMİŞLİ KÖYÜ, YUKARI MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68878,YEŞİLKÖY KÖYÜ, SATOĞLU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68877,YEŞİLKÖY KÖYÜ, UÇANOĞLU MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
61467,YUKARI SOĞUKSU MAHALLESİ,1569,PAZAR,53,RİZE
68882,YÜCEHİSAR KÖYÜ, ARKA DERE MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68883,YÜCEHİSAR KÖYÜ, ORTA MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68881,YÜCEHİSAR KÖYÜ, ORTAYOL MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68879,YÜCEHİSAR KÖYÜ, ÜRÜNLÜ DORO MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
68880,YÜCEHİSAR KÖYÜ, ÜRÜNLÜ MEVKİ MEVKİİ,1569,PAZAR,53,RİZE
61468,ZAFER MAHALLESİ,1569,PAZAR,53,RİZE
174323,ALTINOVA MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
80375,ARGAÇ MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174319,ARGIL MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174325,AŞAĞI GÖKLÜ MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174327,BALABAN MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174329,BEYBURCU MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
184756,BİTEK MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174331,BOZYAZI MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174333,BULAKLI MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
80374,CUMHURİYET MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174335,ÇAKALLI MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174337,ÇEBEKOĞLU MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174339,DERGİLİ MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174341,DURAK MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
80377,DUTLUCA MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174343,ERİKLİ MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
80378,FIRAT MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174345,FISTIKÖZÜ MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174347,GÖZELİ MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174349,GÜLAÇAN MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174351,GÜNECE MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174353,GÜRKUYU MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174385,GÜRLÜCE MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174355,HİLALLİ MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174357,KALKAN MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
184748,KANTARMA MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
80373,KARAOTLAK MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174359,KAVAKLICA MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174361,KAYALAR MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
184750,KINIK MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174363,KURUGÖL MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174365,MACUNLU MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
184752,NARLIK MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174367,ORTAYOL MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174369,ÖMERLİ MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174371,ÖZMÜŞ MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
80370,RÜŞTİYE MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174377,SALMANLI MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174373,SAVAŞAN MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174375,SAYLAKKAYA MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
80376,SELDEK MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174379,SIRATAŞLAR MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
80379,SİYAHGÜL MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174381,SÜTVEREN MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
80371,ŞİMALİYE MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174383,TAVŞANÖREN MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
184754,YENİ MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
80372,YEŞİLÖZEN MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
174321,YUKARIGÖKLÜ MAHALLESİ,1378,HALFETİ,63,ŞANLIURFA
175025,AĞIRTAŞ MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175027,AKÖREN MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175141,ALANYURT MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175023,ALİGÖR MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175029,AŞAĞIKARINCALI MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175143,AŞAĞIOYLUM MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175031,AYBASTI MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
80430,AYDIN MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175129,AYHAN MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175145,BALABAN MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
180914,BARIŞ MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175033,BELLİK MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175035,BİLGE MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175147,BİNATLI MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175037,BOZTEPE MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175039,BOZYOKUŞ MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175041,BÜYÜKAĞACI MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175043,BÜYÜKSERGEN MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175045,BÜYÜKZİYARET MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
80431,CUMHURİYET MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175149,ÇANAKÇI MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175151,ÇAYKARA MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175153,ÇENGELLİ MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175137,ÇOMAK MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
180916,DEMOKRASİ MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
80432,DİKİLİ MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175047,DİNLENCE MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175049,DUMLUKUYU MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175051,EKİLİ MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175053,ESKİCE MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175055,ESKİÖREN MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175057,EZGİL MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175155,FISTIKLI MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175059,GÖLEÇ MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175189,GÖLEN MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175157,GÜNEBAKAN MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175191,HACILI MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175061,HARMANALAN MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
80433,HÜRRİYET MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175063,HÜYÜKYANI MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175159,İZCİ MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175185,KALKANLI MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175065,KAPUCU MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175071,KARA MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175161,KARACA MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175067,KARADUT MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175069,KARAHÜYÜK MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175193,KARAKUYU MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175073,KARATAŞ MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175075,KEBERLİ MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175163,KESMECİK MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175077,KIRMIT MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175079,KIZILHÜYÜK MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175081,KÖSELER MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175083,KÖSEVELİ MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175165,KURUTEPE MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175183,KÜÇÜKKÖPRÜ MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175167,KÜÇÜKOVA MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175085,KÜÇÜKSERGEN MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175087,KÜÇÜKZİYARET MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175169,MERTİSMAİL MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175171,MOLLAHAMZA MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175139,MÜRŞİTPINAR MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175187,ORTA BOSTANCI MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175089,OYMAKLI MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175091,ÖLÇEKTEPE MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175177,ÖZGÖREN MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175095,ÖZLÜCE MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
80434,SARAYALTI MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175097,SAYGIN MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175173,TAŞLIKUYU MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175175,TAVŞANKÖY MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175099,TOKÇALI MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175101,TOPÇULAR MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175103,ULUDÜZ MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175105,UYSALLI MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
175107,ÜÇPINAR MAHALLESİ,1643,SURUÇ,63,ŞANLIURFA
